Name,name_base,SRA_ID,BioProject,reason
ACC.29778,ACC.29778,SRR12460347,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.12825,ACC.12825,SRR12460348,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29777,ACC.29777,SRR12460349,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29776,ACC.29776,SRR12460350,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29774,ACC.29774,SRR12460351,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8768,ACC.8768,SRR12460352,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29772,ACC.29772,SRR12460353,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29771,ACC.29771,SRR12460354,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29770,ACC.29770,SRR12460355,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29769,ACC.29769,SRR12460356,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29783,ACC.29783,SRR12460357,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29780,ACC.29780,SRR12460358,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29779,ACC.29779,SRR12460359,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29768,ACC.29768,SRR12460360,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27495,ACC.27495,SRR12460361,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27494,ACC.27494,SRR12460362,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8767,ACC.8767,SRR12460363,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27493,ACC.27493,SRR12460364,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27492,ACC.27492,SRR12460365,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27491,ACC.27491,SRR12460366,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27490,ACC.27490,SRR12460367,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27489,ACC.27489,SRR12460368,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27488,ACC.27488,SRR12460369,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27479b,ACC.27479b,SRR12460370,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27481b,ACC.27481b,SRR12460371,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27487,ACC.27487,SRR12460372,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27483,ACC.27483,SRR12460373,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8766,ACC.8766,SRR12460374,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27482,ACC.27482,SRR12460375,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8758,ACC.8758,SRR12460376,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8759,ACC.8759,SRR12460377,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8749,ACC.8749,SRR12460378,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11397,ACC.11397,SRR12460379,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11407,ACC.11407,SRR12460380,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11406,ACC.11406,SRR12460381,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11405,ACC.11405,SRR12460382,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11396,ACC.11396,SRR12460383,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8755,ACC.8755,SRR12460384,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11392,ACC.11392,SRR12460385,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11391,ACC.11391,SRR12460386,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11390,ACC.11390,SRR12460387,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11389,ACC.11389,SRR12460388,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11388,ACC.11388,SRR12460389,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11387,ACC.11387,SRR12460390,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11386,ACC.11386,SRR12460391,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11385,ACC.11385,SRR12460392,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11395,ACC.11395,SRR12460393,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11394,ACC.11394,SRR12460394,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8754,ACC.8754,SRR12460395,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11393,ACC.11393,SRR12460396,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11384,ACC.11384,SRR12460397,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11376,ACC.11376,SRR12460398,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11375,ACC.11375,SRR12460399,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11374,ACC.11374,SRR12460400,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11373,ACC.11373,SRR12460401,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11372,ACC.11372,SRR12460402,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11371,ACC.11371,SRR12460403,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11370,ACC.11370,SRR12460404,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11369,ACC.11369,SRR12460405,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8753,ACC.8753,SRR12460406,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11383,ACC.11383,SRR12460407,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11378,ACC.11378,SRR12460408,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11377,ACC.11377,SRR12460409,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11368,ACC.11368,SRR12460410,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11364,ACC.11364,SRR12460411,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11363,ACC.11363,SRR12460412,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11362,ACC.11362,SRR12460413,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11361,ACC.11361,SRR12460414,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11360,ACC.11360,SRR12460415,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11359,ACC.11359,SRR12460416,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8752,ACC.8752,SRR12460417,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11358,ACC.11358,SRR12460418,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11357,ACC.11357,SRR12460419,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11367,ACC.11367,SRR12460420,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11366,ACC.11366,SRR12460421,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11365,ACC.11365,SRR12460422,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11356,ACC.11356,SRR12460423,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11352,ACC.11352,SRR12460424,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11083,ACC.11083,SRR12460425,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.10003,ACC.10003,SRR12460426,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.9479,ACC.9479,SRR12460427,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8751,ACC.8751,SRR12460428,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.9478,ACC.9478,SRR12460429,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.9477,ACC.9477,SRR12460430,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.9476,ACC.9476,SRR12460431,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.9475,ACC.9475,SRR12460432,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11355,ACC.11355,SRR12460433,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11354,ACC.11354,SRR12460434,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.12824,ACC.12824,SRR12460435,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.12823,ACC.12823,SRR12460436,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11410,ACC.11410,SRR12460437,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11409,ACC.11409,SRR12460438,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.13793,ACC.13793,SRR12460439,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.13792,ACC.13792,SRR12460440,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.13791,ACC.13791,SRR12460441,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11408,ACC.11408,SRR12460442,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11404,ACC.11404,SRR12460443,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11403,ACC.11403,SRR12460444,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8756,ACC.8756,SRR12460445,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11402,ACC.11402,SRR12460446,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11401,ACC.11401,SRR12460447,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11400,ACC.11400,SRR12460448,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11399,ACC.11399,SRR12460449,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11398,ACC.11398,SRR12460450,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.11353,ACC.11353,SRR12460451,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8837,ACC.8837,SRR12460452,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8782,ACC.8782,SRR12460453,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8781,ACC.8781,SRR12460454,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8750,ACC.8750,SRR12460455,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8780,ACC.8780,SRR12460456,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8779,ACC.8779,SRR12460457,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8778,ACC.8778,SRR12460458,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8777,ACC.8777,SRR12460459,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8776,ACC.8776,SRR12460460,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8775,ACC.8775,SRR12460461,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8785,ACC.8785,SRR12460462,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8784,ACC.8784,SRR12460463,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8783,ACC.8783,SRR12460464,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8774,ACC.8774,SRR12460465,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8760,ACC.8760,SRR12460466,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8770,ACC.8770,SRR12460467,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29798,ACC.29798,SRR12460469,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29796,ACC.29796,SRR12460470,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29793,ACC.29793,SRR12460471,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8769,ACC.8769,SRR12460472,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29792,ACC.29792,SRR12460473,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29791,ACC.29791,SRR12460474,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29788,ACC.29788,SRR12460475,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29787,ACC.29787,SRR12460476,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29786,ACC.29786,SRR12460477,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.29785,ACC.29785,SRR12460478,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27481a,ACC.27481a,SRR12460479,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27479a,ACC.27479a,SRR12460480,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27477,ACC.27477,SRR12460481,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27476,ACC.27476,SRR12460482,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27475,ACC.27475,SRR12460483,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27486,ACC.27486,SRR12460484,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27485,ACC.27485,SRR12460485,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27484,ACC.27484,SRR12460486,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27473,ACC.27473,SRR12460487,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8765,ACC.8765,SRR12460488,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27469,ACC.27469,SRR12460489,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27468,ACC.27468,SRR12460490,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27462,ACC.27462,SRR12460491,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27461,ACC.27461,SRR12460492,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27460,ACC.27460,SRR12460493,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27243,ACC.27243,SRR12460494,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27242,ACC.27242,SRR12460495,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27241,ACC.27241,SRR12460496,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27472,ACC.27472,SRR12460497,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27471,ACC.27471,SRR12460498,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8764,ACC.8764,SRR12460499,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27470,ACC.27470,SRR12460500,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27240,ACC.27240,SRR12460501,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27235,ACC.27235,SRR12460502,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27234,ACC.27234,SRR12460503,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27233,ACC.27233,SRR12460504,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27232,ACC.27232,SRR12460505,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27231,ACC.27231,SRR12460506,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27230,ACC.27230,SRR12460507,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27229,ACC.27229,SRR12460508,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27228,ACC.27228,SRR12460509,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.8763,ACC.8763,SRR12460510,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27239,ACC.27239,SRR12460511,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27237,ACC.27237,SRR12460512,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27236,ACC.27236,SRR12460513,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27227,ACC.27227,SRR12460514,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27223,ACC.27223,SRR12460515,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27222,ACC.27222,SRR12460516,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27221,ACC.27221,SRR12460517,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
ACC.27220,ACC.27220,SRR12460518,PRJNA641489,SNPTools name has no GRIN plant-name match — needs curation
