sample,runs,bases,platform,strategies,studies,x_cov,accession,n_traits,in_snptools,collection,PLANT_NAME,matched
SAMN44075492,1,20610762000,ILLUMINA,WGS,PRJNA1170466,9.0,PI 601786,31.0,False,Maize.Group.PVP,PHR62,True
SAMN44075493,1,15250855200,ILLUMINA,WGS,PRJNA1170466,6.6,PI 548839,29.0,True,Maize.Group.PVP,MBUB,True
SAMN44075494,1,14287761900,ILLUMINA,WGS,PRJNA1170466,6.2,PI 601270,33.0,False,Maize.Group.PVP,PHG29,True
SAMN44075495,1,15300608100,ILLUMINA,WGS,PRJNA1170466,6.7,,,False,,,False
SAMN44075496,1,13527969300,ILLUMINA,WGS,PRJNA1170466,5.9,PI 548798,29.0,True,Maize.Group.PVP,PHJ89,True
SAMN44075497,1,12755407500,ILLUMINA,WGS,PRJNA1170466,5.5,PI 601788,31.0,True,Maize.Group.PVP,PHT22,True
SAMN44075498,1,14661748800,ILLUMINA,WGS,PRJNA1170466,6.4,PI 600955,36.0,False,Maize.Group.PVP,LH51,True
SAMN44075499,1,13795679100,ILLUMINA,WGS,PRJNA1170466,6.0,PI 559918,31.0,False,Maize.Group.PVP,NQ508,True
SAMN44075500,1,16264832400,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075501,1,17726349600,ILLUMINA,WGS,PRJNA1170466,7.7,PI 559954,29.0,True,Maize.Group.PVP,PHWG5,True
SAMN44075502,1,18473809500,ILLUMINA,WGS,PRJNA1170466,8.0,,,False,,,False
SAMN44075503,1,21936716400,ILLUMINA,WGS,PRJNA1170466,9.5,,,False,,,False
SAMN44075504,1,30425233800,ILLUMINA,WGS,PRJNA1170466,13.2,PI 601783,32.0,True,Maize.Group.PVP,PHN82,True
SAMN44075505,1,29576982600,ILLUMINA,WGS,PRJNA1170466,12.9,PI 601778,31.0,False,Maize.Group.PVP,PHM10,True
SAMN44075506,1,17394343500,ILLUMINA,WGS,PRJNA1170466,7.6,PI 548805,19.0,True,Maize.Group.PVP,PHR58,True
SAMN44075507,1,18576629100,ILLUMINA,WGS,PRJNA1170466,8.1,,,False,,,False
SAMN44075508,1,22061840700,ILLUMINA,WGS,PRJNA1170466,9.6,PI 601725,20.0,False,Maize.Group.PVP,J8606,True
SAMN44075509,1,17615368800,ILLUMINA,WGS,PRJNA1170466,7.7,PI 547090,29.0,True,Maize.Group.PVP,LH213,True
SAMN44075510,1,14061809400,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075511,1,12737422200,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075512,1,22919875800,ILLUMINA,WGS,PRJNA1170466,10.0,,,False,,,False
SAMN44075513,1,30283944600,ILLUMINA,WGS,PRJNA1170466,13.2,,,False,,,False
SAMN44075514,1,13318377600,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075515,1,16733625300,ILLUMINA,WGS,PRJNA1170466,7.3,,,False,,,False
SAMN44075516,1,14316702000,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075517,1,14680095300,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075518,1,13988674800,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075519,1,14623835400,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075520,1,14388158400,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075521,1,14868158400,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075522,1,13505173200,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075523,1,13517262600,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075524,1,16032033000,ILLUMINA,WGS,PRJNA1170466,7.0,,,False,,,False
SAMN44075525,1,19374447000,ILLUMINA,WGS,PRJNA1170466,8.4,,,False,,,False
SAMN44075526,1,14972166900,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075527,1,16157696400,ILLUMINA,WGS,PRJNA1170466,7.0,,,False,,,False
SAMN44075528,1,11986038600,ILLUMINA,WGS,PRJNA1170466,5.2,,,False,,,False
SAMN44075529,1,11834476800,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075531,1,12061289400,ILLUMINA,WGS,PRJNA1170466,5.2,,,False,,,False
SAMN44075532,1,13623326400,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075533,1,15773901900,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075534,1,13822486500,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075535,1,22444238700,ILLUMINA,WGS,PRJNA1170466,9.8,,,False,,,False
SAMN44075536,1,13086825300,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075537,1,16361187900,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075538,1,19361669700,ILLUMINA,WGS,PRJNA1170466,8.4,,,False,,,False
SAMN44075539,1,19324065000,ILLUMINA,WGS,PRJNA1170466,8.4,,,False,,,False
SAMN44075540,1,13057463400,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075541,1,14408739600,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075542,1,13627866900,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075543,1,13384210800,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075544,1,12361566900,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075545,1,13937428200,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075546,1,18435426000,ILLUMINA,WGS,PRJNA1170466,8.0,,,False,,,False
SAMN44075547,1,18205846500,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075548,1,14107225200,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075551,1,20873803800,ILLUMINA,WGS,PRJNA1170466,9.1,,,False,,,False
SAMN44075552,1,13529606100,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075553,1,13809748800,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075555,1,11670817800,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075557,1,17401658400,ILLUMINA,WGS,PRJNA1170466,7.6,,,False,,,False
SAMN44075558,1,23499559200,ILLUMINA,WGS,PRJNA1170466,10.2,,,False,,,False
SAMN44075559,1,14212916100,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075560,1,26958631800,ILLUMINA,WGS,PRJNA1170466,11.7,,,False,,,False
SAMN44075561,1,17519376900,ILLUMINA,WGS,PRJNA1170466,7.6,,,False,,,False
SAMN44075562,1,19732476600,ILLUMINA,WGS,PRJNA1170466,8.6,,,False,,,False
SAMN44075563,1,15680372700,ILLUMINA,WGS,PRJNA1170466,6.8,,,False,,,False
SAMN44075564,1,14584638000,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075565,1,11942346600,ILLUMINA,WGS,PRJNA1170466,5.2,,,False,,,False
SAMN44075566,1,12883054800,ILLUMINA,WGS,PRJNA1170466,5.6,,,False,,,False
SAMN44075567,1,16812456600,ILLUMINA,WGS,PRJNA1170466,7.3,,,False,,,False
SAMN44075568,1,18095740800,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075569,1,13476910800,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075570,1,15035342700,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075571,1,12049958700,ILLUMINA,WGS,PRJNA1170466,5.2,,,False,,,False
SAMN44075572,1,13111437600,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075574,1,13614965100,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075575,1,14473961400,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075576,1,12562758900,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075578,1,12472695000,ILLUMINA,WGS,PRJNA1170466,5.4,Ames 17681,,False,,,True
SAMN44075579,1,12641298300,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075580,1,16997709000,ILLUMINA,WGS,PRJNA1170466,7.4,,,False,,,False
SAMN44075581,1,16312472700,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075582,1,15018684600,ILLUMINA,WGS,PRJNA1170466,6.5,PI 601576,31.0,False,Maize.Group.PVP,PHW79,True
SAMN44075583,1,11748309300,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075584,1,14469895200,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075585,1,15376226400,ILLUMINA,WGS,PRJNA1170466,6.7,,,False,,,False
SAMN44075586,1,16062798600,ILLUMINA,WGS,PRJNA1170466,7.0,,,False,,,False
SAMN44075587,1,13390602900,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075588,1,23003474100,ILLUMINA,WGS,PRJNA1170466,10.0,,,False,,,False
SAMN44075589,1,14308876800,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075590,1,12273328200,ILLUMINA,WGS,PRJNA1170466,5.3,PI 535916,7.0,False,Maize.Group.Ames.Panel.2010,S 37,True
SAMN44075591,1,12536994300,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075592,1,13153651200,ILLUMINA,WGS,PRJNA1170466,5.7,PI 690320,29.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 228,True
SAMN44075593,1,12780644400,ILLUMINA,WGS,PRJNA1170466,5.6,PI 690624,15.0,False,Maize.Group.Ames.Panel.2010,CML 375,True
SAMN44075594,1,15591110100,ILLUMINA,WGS,PRJNA1170466,6.8,,,False,,,False
SAMN44075596,1,14798595300,ILLUMINA,WGS,PRJNA1170466,6.4,PI 595556,19.0,False,Maize.Group.Ames.Panel.2010,CML 29,True
SAMN44075597,1,14239644900,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075599,1,12690624900,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075600,1,12404968200,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075601,1,14925335700,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075602,1,13635188400,ILLUMINA,WGS,PRJNA1170466,5.9,PI 690596,27.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 238,True
SAMN44075603,1,14205305700,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075604,1,12449671200,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075605,1,13599331200,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075606,1,13635767100,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075607,1,14340123600,ILLUMINA,WGS,PRJNA1170466,6.2,Ames 34520,,False,,,True
SAMN44075608,1,14613126900,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075609,1,12346050000,ILLUMINA,WGS,PRJNA1170466,5.4,Ames 34378,15.0,False,,CML 312,True
SAMN44075610,1,21268973100,ILLUMINA,WGS,PRJNA1170466,9.2,PI 595552,20.0,False,Maize.Group.Ames.Panel.2010,CML 20,True
SAMN44075611,1,14103334800,ILLUMINA,WGS,PRJNA1170466,6.1,PI 690592,15.0,False,Maize.Group.Ames.Panel.Post.2010,CML 182,True
SAMN44075612,1,13085812800,ILLUMINA,WGS,PRJNA1170466,5.7,Ames 34384,15.0,False,,CML 438,True
SAMN44075613,1,13284876600,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075614,1,13498972800,ILLUMINA,WGS,PRJNA1170466,5.9,PI 595549,20.0,False,Maize.Group.Ames.Panel.2010,CML 274,True
SAMN44075615,1,18038195700,ILLUMINA,WGS,PRJNA1170466,7.8,,,False,,,False
SAMN44075616,1,11661976500,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075617,1,13984212600,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075618,1,12887322900,ILLUMINA,WGS,PRJNA1170466,5.6,PI 690599,14.0,False,Maize.Group.Ames.Panel.2010,CML 269,True
SAMN44075619,1,18524328900,ILLUMINA,WGS,PRJNA1170466,8.1,,,False,,,False
SAMN44075620,1,12270466800,ILLUMINA,WGS,PRJNA1170466,5.3,,,False,,,False
SAMN44075621,1,18229368300,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075622,1,14746356300,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075623,1,15835394100,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075624,1,14190980700,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075625,1,15902116200,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075626,1,14175029100,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075627,1,18554338800,ILLUMINA,WGS,PRJNA1170466,8.1,PI 595558,19.0,False,Maize.Group.Ames.Panel.2010,CML 32,True
SAMN44075628,1,15300713100,ILLUMINA,WGS,PRJNA1170466,6.7,,,False,,,False
SAMN44075629,1,16355526600,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075630,1,12156658200,ILLUMINA,WGS,PRJNA1170466,5.3,,,False,,,False
SAMN44075631,1,17974428000,ILLUMINA,WGS,PRJNA1170466,7.8,,,False,,,False
SAMN44075632,1,17801102700,ILLUMINA,WGS,PRJNA1170466,7.7,,,False,,,False
SAMN44075633,1,16032363300,ILLUMINA,WGS,PRJNA1170466,7.0,,,False,,,False
SAMN44075634,1,15380408400,ILLUMINA,WGS,PRJNA1170466,6.7,Ames 34383,15.0,False,,CML 422,True
SAMN44075635,1,14854598400,ILLUMINA,WGS,PRJNA1170466,6.5,PI 690639,16.0,False,Maize.Group.Ames.Panel.Post.2010,CML 533,True
SAMN44075636,1,13951410300,ILLUMINA,WGS,PRJNA1170466,6.1,PI 595557,18.0,False,Maize.Group.Ames.Panel.2010,CML 31,True
SAMN44075637,1,15544044600,ILLUMINA,WGS,PRJNA1170466,6.8,,,False,,,False
SAMN44075638,1,19087595400,ILLUMINA,WGS,PRJNA1170466,8.3,,,False,,,False
SAMN44075639,1,13404855000,ILLUMINA,WGS,PRJNA1170466,5.8,PI 595560,19.0,False,Maize.Group.Ames.Panel.2010,CML 40,True
SAMN44075640,1,14025040200,ILLUMINA,WGS,PRJNA1170466,6.1,PI 690605,16.0,False,Maize.Group.Ames.Panel.2010,CML 304,True
SAMN44075641,1,13899999300,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075642,1,15155620200,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075643,1,14626226700,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075644,1,15382406700,ILLUMINA,WGS,PRJNA1170466,6.7,,,False,,,False
SAMN44075645,1,14203074600,ILLUMINA,WGS,PRJNA1170466,6.2,PI 690594,27.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 218,True
SAMN44075646,1,13874630400,ILLUMINA,WGS,PRJNA1170466,6.0,PI 690584,27.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 91,True
SAMN44075647,1,12719115300,ILLUMINA,WGS,PRJNA1170466,5.5,PI 690587,15.0,False,Maize.Group.Ames.Panel.2010,CML 144,True
SAMN44075648,1,14121532200,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075649,1,20330280000,ILLUMINA,WGS,PRJNA1170466,8.8,,,False,,,False
SAMN44075651,1,13747622100,ILLUMINA,WGS,PRJNA1170466,6.0,PI 595562,17.0,False,Maize.Group.Ames.Panel.2010,CML 282,True
SAMN44075652,1,21255324600,ILLUMINA,WGS,PRJNA1170466,9.2,,,False,,,False
SAMN44075653,1,18540866100,ILLUMINA,WGS,PRJNA1170466,8.1,,,False,,,False
SAMN44075654,1,15805408200,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075655,1,15898152000,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075656,1,17293152000,ILLUMINA,WGS,PRJNA1170466,7.5,PI 595554,20.0,False,Maize.Group.Ames.Panel.2010,CML 27,True
SAMN44075657,1,16248940800,ILLUMINA,WGS,PRJNA1170466,7.1,PI 690613,27.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 328,True
SAMN44075658,1,15054503400,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075659,1,12555224100,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075661,1,14623407000,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075662,1,13230008700,ILLUMINA,WGS,PRJNA1170466,5.8,PI 690589,28.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 157,True
SAMN44075663,1,14076411900,ILLUMINA,WGS,PRJNA1170466,6.1,PI 690593,15.0,False,Maize.Group.Ames.Panel.2010,CML 184,True
SAMN44075664,1,14092794600,ILLUMINA,WGS,PRJNA1170466,6.1,PI 595561,21.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 52,True
SAMN44075667,1,13979060100,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075668,1,11636517600,ILLUMINA,WGS,PRJNA1170466,5.1,PI 690590,17.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 158,True
SAMN44075669,1,17715151800,ILLUMINA,WGS,PRJNA1170466,7.7,PI 595533,21.0,False,Maize.Group.Ames.Panel.2010,CML 36,True
SAMN44075670,1,20170937400,ILLUMINA,WGS,PRJNA1170466,8.8,Ames 34388,15.0,False,,CML 486,True
SAMN44075671,1,21393831900,ILLUMINA,WGS,PRJNA1170466,9.3,PI 690611,15.0,False,Maize.Group.Ames.Panel.2010,CML 325,True
SAMN44075672,1,15877548000,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075673,1,13071512400,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075674,1,25905239100,ILLUMINA,WGS,PRJNA1170466,11.3,,,False,,,False
SAMN44075675,1,18599161800,ILLUMINA,WGS,PRJNA1170466,8.1,PI 690322,29.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 333,True
SAMN44075676,1,15206716500,ILLUMINA,WGS,PRJNA1170466,6.6,PI 690597,28.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 258,True
SAMN44075677,1,17348908200,ILLUMINA,WGS,PRJNA1170466,7.5,,,False,,,False
SAMN44075678,1,22157454600,ILLUMINA,WGS,PRJNA1170466,9.6,,,False,,,False
SAMN44075679,1,13958229900,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075680,1,14782427700,ILLUMINA,WGS,PRJNA1170466,6.4,PI 690601,15.0,False,Maize.Group.Ames.Panel.2010,CML 288,True
SAMN44075681,1,12986619900,ILLUMINA,WGS,PRJNA1170466,5.6,,,False,,,False
SAMN44075682,1,15419272800,ILLUMINA,WGS,PRJNA1170466,6.7,,,False,,,False
SAMN44075683,1,15253165500,ILLUMINA,WGS,PRJNA1170466,6.6,PI 690615,17.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 332,True
SAMN44075684,1,13330336200,ILLUMINA,WGS,PRJNA1170466,5.8,PI 690612,15.0,False,Maize.Group.Ames.Panel.2010,CML 327,True
SAMN44075685,1,22269375000,ILLUMINA,WGS,PRJNA1170466,9.7,,,False,,,False
SAMN44075686,1,11818495500,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075687,1,21512201400,ILLUMINA,WGS,PRJNA1170466,9.4,,,False,,,False
SAMN44075688,1,12679761000,ILLUMINA,WGS,PRJNA1170466,5.5,,,False,,,False
SAMN44075689,1,39024509700,ILLUMINA,WGS,PRJNA1170466,17.0,,,False,,,False
SAMN44075690,1,20924970600,ILLUMINA,WGS,PRJNA1170466,9.1,,,False,,,False
SAMN44075691,1,25022374800,ILLUMINA,WGS,PRJNA1170466,10.9,,,False,,,False
SAMN44075692,1,18088341600,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075693,1,25332289200,ILLUMINA,WGS,PRJNA1170466,11.0,,,False,,,False
SAMN44075694,1,12233808300,ILLUMINA,WGS,PRJNA1170466,5.3,,,False,,,False
SAMN44075695,1,15029259900,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075696,1,14007275100,ILLUMINA,WGS,PRJNA1170466,6.1,,,False,,,False
SAMN44075697,1,13824003900,ILLUMINA,WGS,PRJNA1170466,6.0,PI 690595,31.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 220,True
SAMN44075698,1,14872376400,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075699,1,14384014800,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075700,1,13639504200,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075701,1,14413014300,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075702,1,11778104400,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075703,1,14276183100,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075704,1,13746214800,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075706,1,12306010800,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075707,1,11992112100,ILLUMINA,WGS,PRJNA1170466,5.2,,,False,,,False
SAMN44075708,1,15949620600,ILLUMINA,WGS,PRJNA1170466,6.9,,,False,,,False
SAMN44075709,1,13696525500,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075710,1,16939192500,ILLUMINA,WGS,PRJNA1170466,7.4,,,False,,,False
SAMN44075712,1,14204359500,ILLUMINA,WGS,PRJNA1170466,6.2,,,False,,,False
SAMN44075713,1,16518995400,ILLUMINA,WGS,PRJNA1170466,7.2,,,False,,,False
SAMN44075714,1,14432026800,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075715,1,16355208600,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075716,1,13144609800,ILLUMINA,WGS,PRJNA1170466,5.7,PI 690321,31.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 322,True
SAMN44075717,1,15620829000,ILLUMINA,WGS,PRJNA1170466,6.8,,,False,,,False
SAMN44075718,1,13645314000,ILLUMINA,WGS,PRJNA1170466,5.9,,,False,,,False
SAMN44075719,1,15180615600,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075720,1,14774236800,ILLUMINA,WGS,PRJNA1170466,6.4,,,False,,,False
SAMN44075721,1,25329578400,ILLUMINA,WGS,PRJNA1170466,11.0,,,False,,,False
SAMN44075722,1,18086466900,ILLUMINA,WGS,PRJNA1170466,7.9,,,False,,,False
SAMN44075724,1,21174327300,ILLUMINA,WGS,PRJNA1170466,9.2,,,False,,,False
SAMN44075725,1,15539708400,ILLUMINA,WGS,PRJNA1170466,6.8,,,False,,,False
SAMN44075726,1,15518967900,ILLUMINA,WGS,PRJNA1170466,6.7,,,False,,,False
SAMN44075727,1,19776069000,ILLUMINA,WGS,PRJNA1170466,8.6,,,False,,,False
SAMN44075728,1,18403829100,ILLUMINA,WGS,PRJNA1170466,8.0,,,False,,,False
SAMN44075729,1,23157258000,ILLUMINA,WGS,PRJNA1170466,10.1,,,False,,,False
SAMN44075730,1,23833292100,ILLUMINA,WGS,PRJNA1170466,10.4,,,False,,,False
SAMN44075731,1,13217275800,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075732,1,20076706500,ILLUMINA,WGS,PRJNA1170466,8.7,,,False,,,False
SAMN44075733,1,16276128600,ILLUMINA,WGS,PRJNA1170466,7.1,,,False,,,False
SAMN44075734,1,22550105100,ILLUMINA,WGS,PRJNA1170466,9.8,,,False,,,False
SAMN44075735,1,17960018700,ILLUMINA,WGS,PRJNA1170466,7.8,,,False,,,False
SAMN44075736,1,20872044600,ILLUMINA,WGS,PRJNA1170466,9.1,,,False,,,False
SAMN44075737,1,12901465500,ILLUMINA,WGS,PRJNA1170466,5.6,,,False,,,False
SAMN44075738,1,23015540700,ILLUMINA,WGS,PRJNA1170466,10.0,,,False,,,False
SAMN44075739,1,18192482400,ILLUMINA,WGS,PRJNA1170466,7.9,PI 690614,18.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 331,True
SAMN44075740,1,13010994900,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075741,1,11816338500,ILLUMINA,WGS,PRJNA1170466,5.1,PI 690575,27.0,False,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,CML 10,True
SAMN44075742,1,17771718300,ILLUMINA,WGS,PRJNA1170466,7.7,Ames 34543,,False,,,True
SAMN44075743,1,14394828300,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075744,1,16069839300,ILLUMINA,WGS,PRJNA1170466,7.0,,,False,,,False
SAMN44075745,1,16494411600,ILLUMINA,WGS,PRJNA1170466,7.2,PI 452256,3.0,False,,Zi 330,True
SAMN44075747,1,11777196600,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075748,1,13368938400,ILLUMINA,WGS,PRJNA1170466,5.8,,,False,,,False
SAMN44075749,1,13046340000,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075750,1,11623829400,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075751,1,13137066300,ILLUMINA,WGS,PRJNA1170466,5.7,,,False,,,False
SAMN44075752,1,14882127300,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075753,1,14388520800,ILLUMINA,WGS,PRJNA1170466,6.3,,,False,,,False
SAMN44075755,1,12279556500,ILLUMINA,WGS,PRJNA1170466,5.3,,,False,,,False
SAMN44075756,1,13912941300,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075757,1,11894751300,ILLUMINA,WGS,PRJNA1170466,5.2,,,False,,,False
SAMN44075758,1,12532501200,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075759,1,15283947600,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075760,1,12448074600,ILLUMINA,WGS,PRJNA1170466,5.4,,,False,,,False
SAMN44075761,1,13781723700,ILLUMINA,WGS,PRJNA1170466,6.0,,,False,,,False
SAMN44075762,1,15741751200,ILLUMINA,WGS,PRJNA1170466,6.8,,,False,,,False
SAMN44075763,1,15007524900,ILLUMINA,WGS,PRJNA1170466,6.5,,,False,,,False
SAMN44075764,1,15194320500,ILLUMINA,WGS,PRJNA1170466,6.6,,,False,,,False
SAMN44075765,1,11698560300,ILLUMINA,WGS,PRJNA1170466,5.1,,,False,,,False
SAMN44075766,1,32045744100,ILLUMINA,WGS,PRJNA1170466,13.9,,,False,,,False
